trade_id,signal_family,structure,hold_sessions,entry_ts,exit_ts,entry_trade_date,exit_trade_date,expiry_date,lot_size,gross_pnl_points,gross_pnl_rupees,total_cost_rupees,cost_hurdle_points,net_pnl_rupees
1091,upper85_up,short_iron_condor,1,2025-06-03 12:35:00+05:30,2025-06-04 12:35:00+05:30,2025-06-03,2025-06-04 00:00:00,2025-06-12 00:00:00,75,32.10000000000001,2407.5000000000005,378.98073319053026,5.053076442540403,2028.51926680947
1092,upper85_up,short_iron_condor,1,2025-06-04 14:03:00+05:30,2025-06-05 14:03:00+05:30,2025-06-04,2025-06-05 00:00:00,2025-06-12 00:00:00,75,6.399999999999999,479.9999999999999,253.7878405563576,3.383837874084768,226.2121594436423
1094,upper85_up,short_iron_condor,1,2025-06-09 10:31:00+05:30,2025-06-10 10:31:00+05:30,2025-06-09,2025-06-10 00:00:00,2025-06-19 00:00:00,75,12.750000000000014,956.250000000001,322.8226076771722,4.3043014356956295,633.4273923228288
1096,upper85_up,short_iron_condor,1,2025-06-18 14:07:00+05:30,2025-06-19 14:07:00+05:30,2025-06-18,2025-06-19 00:00:00,2025-07-03 00:00:00,75,48.25000000000001,3618.7500000000005,243.78171879418528,3.2504229172558037,3374.9682812058154
1097,upper85_up,short_iron_condor,1,2025-06-26 11:43:00+05:30,2025-06-27 11:43:00+05:30,2025-06-26,2025-06-27 00:00:00,2025-07-10 00:00:00,75,-32.75,-2456.25,330.9075497853116,4.412100663804154,-2787.1575497853114
1100,upper85_up,short_iron_condor,1,2025-07-31 11:34:00+05:30,2025-08-01 11:34:00+05:30,2025-07-31,2025-08-01 00:00:00,2025-08-14 00:00:00,75,-36.29999999999998,-2722.4999999999986,281.2133436688006,3.749511248917341,-3003.713343668799
1102,upper85_up,short_iron_condor,1,2025-08-28 12:59:00+05:30,2025-08-29 12:59:00+05:30,2025-08-28,2025-08-29 00:00:00,2025-09-09 00:00:00,75,-37.69999999999999,-2827.499999999999,241.30567020935518,3.2174089361247358,-3068.8056702093545
1107,upper85_up,short_iron_condor,1,2025-09-30 10:32:00+05:30,2025-10-01 10:32:00+05:30,2025-09-30,2025-10-01 00:00:00,2025-10-14 00:00:00,75,-36.55000000000002,-2741.2500000000014,261.0793609841452,3.4810581464552692,-3002.3293609841467
1111,upper85_up,short_iron_condor,1,2025-10-28 10:35:00+05:30,2025-10-29 10:35:00+05:30,2025-10-28,2025-10-29 00:00:00,2025-11-11 00:00:00,75,-32.349999999999994,-2426.2499999999995,306.6402300946917,4.088536401262556,-2732.890230094691
1115,upper85_up,short_iron_condor,1,2025-11-25 11:58:00+05:30,2025-11-26 11:58:00+05:30,2025-11-25,2025-11-26 00:00:00,2025-12-09 00:00:00,75,-49.300000000000004,-3697.5000000000005,284.5183309909971,3.7935777465466276,-3982.0183309909976
1119,upper85_up,short_iron_condor,1,2026-01-27 12:10:00+05:30,2026-01-28 12:10:00+05:30,2026-01-27,2026-01-28 00:00:00,2026-02-10 00:00:00,65,-29.450000000000003,-1914.2500000000002,345.6461230399865,5.317632662153638,-2259.896123039987
1124,upper85_up,short_iron_condor,1,2026-03-04 12:57:00+05:30,2026-03-05 12:57:00+05:30,2026-03-04,2026-03-05 00:00:00,2026-03-17 00:00:00,65,-3.250000000000057,-211.2500000000037,638.1222095068127,9.817264761643273,-849.3722095068165
1133,upper85_up,short_iron_condor,1,2026-03-30 10:39:00+05:30,2026-04-01 10:39:00+05:30,2026-03-30,2026-04-01 00:00:00,2026-04-13 00:00:00,65,-21.450000000000088,-1394.2500000000057,654.6534292838787,10.07159121975198,-2048.903429283884
1135,upper85_up,short_iron_condor,1,2026-04-06 12:20:00+05:30,2026-04-07 12:20:00+05:30,2026-04-06,2026-04-07 00:00:00,2026-04-13 00:00:00,65,-2.999999999999986,-194.9999999999991,509.7148056959784,7.8417662414765905,-704.7148056959775
1138,upper85_up,short_iron_condor,1,2026-04-20 11:05:00+05:30,2026-04-21 11:05:00+05:30,2026-04-20,2026-04-21 00:00:00,2026-05-05 00:00:00,65,15.950000000000003,1036.7500000000002,307.4987187438271,4.730749519135801,729.2512812561731
1140,upper85_up,short_iron_condor,1,2026-04-27 14:09:00+05:30,2026-04-28 14:09:00+05:30,2026-04-27,2026-04-28 00:00:00,2026-05-12 00:00:00,65,13.949999999999989,906.7499999999993,268.7012017202153,4.133864641849466,638.048798279784
1141,upper85_up,short_iron_condor,1,2026-04-28 10:28:00+05:30,2026-04-29 10:28:00+05:30,2026-04-28,2026-04-29 00:00:00,2026-05-12 00:00:00,65,-53.15000000000002,-3454.7500000000014,351.0016697543179,5.400025688527967,-3805.751669754319
1142,upper85_up,short_iron_condor,1,2026-05-04 11:36:00+05:30,2026-05-05 11:36:00+05:30,2026-05-04,2026-05-05 00:00:00,2026-05-12 00:00:00,65,-25.54999999999999,-1660.7499999999993,351.09865984509236,5.401517843770652,-2011.8486598450918
1144,upper85_up,short_iron_condor,1,2026-05-11 10:36:00+05:30,2026-05-12 10:36:00+05:30,2026-05-11,2026-05-12 00:00:00,2026-05-19 00:00:00,65,-11.900000000000006,-773.5000000000003,337.6035053200087,5.193900081846288,-1111.103505320009
1146,upper85_up,short_iron_condor,1,2026-05-18 12:52:00+05:30,2026-05-19 12:52:00+05:30,2026-05-18,2026-05-19 00:00:00,2026-06-02 00:00:00,65,11.849999999999994,770.2499999999997,307.49648851703273,4.73071520795435,462.7535114829669
1148,upper85_up,short_iron_condor,1,2026-05-25 12:44:00+05:30,2026-05-26 12:44:00+05:30,2026-05-25,2026-05-26 00:00:00,2026-06-09 00:00:00,65,29.9,1943.5,256.6734511896185,3.9488223259941306,1686.8265488103816
1149,upper85_up,short_iron_condor,1,2026-05-26 13:52:00+05:30,2026-05-27 13:52:00+05:30,2026-05-26,2026-05-27 00:00:00,2026-06-09 00:00:00,65,-59.7,-3880.5,285.4457125064696,4.391472500099532,-4165.945712506469
1150,upper85_up,short_iron_condor,1,2026-06-08 11:10:00+05:30,2026-06-09 11:10:00+05:30,2026-06-08,2026-06-09 00:00:00,2026-06-16 00:00:00,65,27.800000000000004,1807.0000000000002,279.61358044092816,4.301747391398894,1527.386419559072
1151,upper85_up,short_iron_condor,1,2026-06-15 12:05:00+05:30,2026-06-16 12:05:00+05:30,2026-06-15,2026-06-16 00:00:00,2026-06-23 00:00:00,65,37.5,2437.5,249.95616437647726,3.845479451945804,2187.5438356235227
1153,upper85_up,short_iron_condor,1,2026-06-17 10:23:00+05:30,2026-06-18 10:23:00+05:30,2026-06-17,2026-06-18 00:00:00,2026-07-07 00:00:00,65,6.149999999999977,399.7499999999985,332.2625638071535,5.111731750879285,67.487436192845
1154,upper85_up,short_iron_condor,1,2026-06-22 10:30:00+05:30,2026-06-23 10:30:00+05:30,2026-06-22,2026-06-23 00:00:00,2026-07-07 00:00:00,65,30.350000000000016,1972.750000000001,237.60356385559385,3.655439443932213,1735.146436144407
1156,upper85_up,short_iron_condor,1,2026-06-30 12:33:00+05:30,2026-07-01 12:33:00+05:30,2026-06-30,2026-07-01 00:00:00,2026-07-14 00:00:00,65,-47.05,-3058.25,292.7240879801941,4.503447507387602,-3350.974087980194
889,upper85_up,short_iron_condor,2,2021-04-27 10:23:00+05:30,2021-04-29 10:23:00+05:30,2021-04-27,2021-04-29 00:00:00,2021-05-12 00:00:00,75,-27.05000000000004,-2028.750000000003,617.741617475938,8.236554899679174,-2646.491617475941
890,upper85_up,short_iron_condor,2,2021-04-28 11:40:00+05:30,2021-04-30 11:40:00+05:30,2021-04-28,2021-04-30 00:00:00,2021-05-12 00:00:00,75,-22.5,-1687.5,388.3907853584839,5.178543804779785,-2075.8907853584838
891,upper85_up,short_iron_condor,2,2021-04-29 12:19:00+05:30,2021-05-03 12:19:00+05:30,2021-04-29,2021-05-03 00:00:00,2021-05-12 00:00:00,75,-45.10000000000002,-3382.500000000002,434.8882431097443,5.798509908129923,-3817.3882431097463
893,upper85_up,short_iron_condor,2,2021-05-10 14:14:00+05:30,2021-05-12 14:14:00+05:30,2021-05-10,2021-05-12 00:00:00,2021-05-20 00:00:00,75,-30.75,-2306.25,323.34017075707357,4.311202276760981,-2629.590170757074
902,upper85_up,short_iron_condor,2,2021-07-29 13:59:00+05:30,2021-08-02 13:59:00+05:30,2021-07-29,2021-08-02 00:00:00,2021-08-12 00:00:00,50,-57.05,-2852.5,218.0938825825776,4.361877651651552,-3070.5938825825774
904,upper85_up,short_iron_condor,2,2021-08-26 11:10:00+05:30,2021-08-30 11:10:00+05:30,2021-08-26,2021-08-30 00:00:00,2021-09-09 00:00:00,50,-62.550000000000026,-3127.5000000000014,239.11882384096432,4.7823764768192865,-3366.618823840966
909,upper85_up,short_iron_condor,2,2021-09-30 13:21:00+05:30,2021-10-04 13:21:00+05:30,2021-09-30,2021-10-04 00:00:00,2021-10-14 00:00:00,50,-41.95000000000001,-2097.5000000000005,239.5519985940672,4.791039971881344,-2337.0519985940678
920,upper85_up,short_iron_condor,2,2021-12-30 12:42:00+05:30,2022-01-03 12:42:00+05:30,2021-12-30,2022-01-03 00:00:00,2022-01-13 00:00:00,50,-72.25,-3612.5,280.40045747161446,5.608009149432289,-3892.9004574716146
925,upper85_up,short_iron_condor,2,2022-01-28 11:42:00+05:30,2022-02-01 11:42:00+05:30,2022-01-28,2022-02-01 00:00:00,2022-02-10 00:00:00,50,-1.6999999999999744,-84.99999999999872,469.8850208941939,9.397700417883877,-554.8850208941926
931,upper85_up,short_iron_condor,2,2022-02-24 10:48:00+05:30,2022-02-28 10:48:00+05:30,2022-02-24,2022-02-28 00:00:00,2022-03-10 00:00:00,50,-24.35000000000005,-1217.5000000000025,433.09245888889916,8.661849177777983,-1650.5924588889015
932,upper85_up,short_iron_condor,2,2022-02-28 10:43:00+05:30,2022-03-03 10:43:00+05:30,2022-02-28,2022-03-03 00:00:00,2022-03-10 00:00:00,50,19.150000000000006,957.5000000000002,431.6271279870625,8.63254255974125,525.8728720129377
934,upper85_up,short_iron_condor,2,2022-03-07 12:05:00+05:30,2022-03-09 12:05:00+05:30,2022-03-07,2022-03-09 00:00:00,2022-03-17 00:00:00,50,-2.4999999999999716,-124.99999999999858,540.3844761321341,10.807689522642681,-665.3844761321327
937,upper85_up,short_iron_condor,2,2022-03-14 10:42:00+05:30,2022-03-16 10:42:00+05:30,2022-03-14,2022-03-16 00:00:00,2022-03-24 00:00:00,50,2.8500000000000085,142.50000000000043,441.2995076354855,8.82599015270971,-298.79950763548504
940,upper85_up,short_iron_condor,2,2022-03-21 11:17:00+05:30,2022-03-23 11:17:00+05:30,2022-03-21,2022-03-23 00:00:00,2022-04-07 00:00:00,50,9.650000000000006,482.5000000000003,369.999160891123,7.399983217822459,112.5008391088773
941,upper85_up,short_iron_condor,2,2022-03-22 11:31:00+05:30,2022-03-24 11:31:00+05:30,2022-03-22,2022-03-24 00:00:00,2022-04-07 00:00:00,50,-9.0,-450.0,368.9440087444217,7.378880174888434,-818.9440087444217
946,upper85_up,short_iron_condor,2,2022-04-27 11:08:00+05:30,2022-04-29 11:08:00+05:30,2022-04-27,2022-04-29 00:00:00,2022-05-12 00:00:00,50,-23.05000000000001,-1152.5000000000005,321.4180394480251,6.428360788960503,-1473.9180394480256
947,upper85_up,short_iron_condor,2,2022-04-28 13:39:00+05:30,2022-05-02 13:39:00+05:30,2022-04-28,2022-05-02 00:00:00,2022-05-12 00:00:00,50,-64.25,-3212.5,282.751067302048,5.65502134604096,-3495.251067302048
950,upper85_up,short_iron_condor,2,2022-05-17 13:51:00+05:30,2022-05-19 13:51:00+05:30,2022-05-17,2022-05-19 00:00:00,2022-06-02 00:00:00,50,-23.14999999999995,-1157.4999999999975,370.644821271239,7.41289642542478,-1528.1448212712364
952,upper85_up,short_iron_condor,2,2022-05-23 12:13:00+05:30,2022-05-25 12:13:00+05:30,2022-05-23,2022-05-25 00:00:00,2022-06-09 00:00:00,50,-1.3999999999999915,-69.99999999999957,388.7418508917099,7.774837017834198,-458.7418508917094
953,upper85_up,short_iron_condor,2,2022-05-25 10:59:00+05:30,2022-05-27 10:59:00+05:30,2022-05-25,2022-05-27 00:00:00,2022-06-09 00:00:00,50,-13.799999999999983,-689.9999999999991,354.4461884667733,7.088923769335467,-1044.4461884667724
955,upper85_up,short_iron_condor,2,2022-05-30 13:55:00+05:30,2022-06-01 13:55:00+05:30,2022-05-30,2022-06-01 00:00:00,2022-06-09 00:00:00,50,6.29999999999999,314.9999999999995,307.75890699077434,6.155178139815487,7.241093009225153
956,upper85_up,short_iron_condor,2,2022-05-31 10:28:00+05:30,2022-06-02 10:28:00+05:30,2022-05-31,2022-06-02 00:00:00,2022-06-09 00:00:00,50,27.050000000000004,1352.5000000000002,263.96225980604055,5.279245196120811,1088.5377401939597
957,upper85_up,short_iron_condor,2,2022-06-07 11:17:00+05:30,2022-06-09 11:17:00+05:30,2022-06-07,2022-06-09 00:00:00,2022-06-16 00:00:00,50,44.55,2227.5,257.2196373673755,5.144392747347511,1970.2803626326245
959,upper85_up,short_iron_condor,2,2022-06-13 10:46:00+05:30,2022-06-15 10:46:00+05:30,2022-06-13,2022-06-15 00:00:00,2022-06-23 00:00:00,50,7.900000000000006,395.0000000000003,323.207607220974,6.46415214441948,71.79239277902627
960,upper85_up,short_iron_condor,2,2022-06-14 10:55:00+05:30,2022-06-16 10:55:00+05:30,2022-06-14,2022-06-16 00:00:00,2022-06-23 00:00:00,50,28.150000000000013,1407.5000000000007,285.7595621272989,5.715191242545979,1121.7404378727017
964,upper85_up,short_iron_condor,2,2022-06-28 10:23:00+05:30,2022-06-30 10:23:00+05:30,2022-06-28,2022-06-30 00:00:00,2022-07-14 00:00:00,50,17.899999999999984,894.9999999999992,268.9680053747777,5.379360107495554,626.0319946252215
965,upper85_up,short_iron_condor,2,2022-06-29 10:34:00+05:30,2022-07-01 10:34:00+05:30,2022-06-29,2022-07-01 00:00:00,2022-07-14 00:00:00,50,-17.55,-877.5,339.1278904486818,6.782557808973636,-1216.6278904486817
966,upper85_up,short_iron_condor,2,2022-07-05 10:43:00+05:30,2022-07-07 10:43:00+05:30,2022-07-05,2022-07-07 00:00:00,2022-07-14 00:00:00,50,4.650000000000006,232.50000000000028,264.8952577817621,5.297905155635242,-32.39525778176181
969,upper85_up,short_iron_condor,2,2022-07-28 11:49:00+05:30,2022-08-01 11:49:00+05:30,2022-07-28,2022-08-01 00:00:00,2022-08-11 00:00:00,50,-71.65,-3582.5000000000005,317.197171766521,6.34394343533042,-3899.6971717665215
975,upper85_up,short_iron_condor,2,2022-08-25 12:34:00+05:30,2022-08-29 12:34:00+05:30,2022-08-25,2022-08-29 00:00:00,2022-09-08 00:00:00,50,-63.99999999999996,-3199.9999999999977,297.4849115659369,5.949698231318738,-3497.4849115659345
976,upper85_up,short_iron_condor,2,2022-09-05 13:56:00+05:30,2022-09-07 13:56:00+05:30,2022-09-05,2022-09-07 00:00:00,2022-09-15 00:00:00,50,12.500000000000007,625.0000000000003,275.4182827223816,5.5083656544476325,349.58171727761874
978,upper85_up,short_iron_condor,2,2022-09-12 13:57:00+05:30,2022-09-14 13:57:00+05:30,2022-09-12,2022-09-14 00:00:00,2022-09-22 00:00:00,50,7.650000000000006,382.5000000000003,265.42075479432606,5.308415095886521,117.07924520567423
981,upper85_up,short_iron_condor,2,2022-09-20 10:23:00+05:30,2022-09-22 10:23:00+05:30,2022-09-20,2022-09-22 00:00:00,2022-10-06 00:00:00,50,-9.350000000000001,-467.50000000000006,287.0171328048616,5.740342656097232,-754.5171328048616
984,upper85_up,short_iron_condor,2,2022-09-29 10:31:00+05:30,2022-10-03 10:31:00+05:30,2022-09-29,2022-10-03 00:00:00,2022-10-13 00:00:00,50,-31.750000000000014,-1587.5000000000007,281.66384031312026,5.633276806262405,-1869.163840313121
988,upper85_up,short_iron_condor,2,2022-10-27 10:23:00+05:30,2022-10-31 10:23:00+05:30,2022-10-27,2022-10-31 00:00:00,2022-11-10 00:00:00,50,-50.45000000000002,-2522.500000000001,254.23263754437477,5.0846527508874955,-2776.732637544376
993,upper85_up,short_iron_condor,2,2022-11-24 13:39:00+05:30,2022-11-28 13:39:00+05:30,2022-11-24,2022-11-28 00:00:00,2022-12-08 00:00:00,50,-76.94999999999999,-3847.4999999999995,247.93825153001055,4.958765030600211,-4095.43825153001
998,upper85_up,short_iron_condor,2,2022-12-29 10:23:00+05:30,2023-01-02 10:23:00+05:30,2022-12-29,2023-01-02 00:00:00,2023-01-12 00:00:00,50,-46.7,-2335.0,243.84586243050921,4.876917248610185,-2578.8458624305094
1003,upper85_up,short_iron_condor,2,2023-01-31 11:45:00+05:30,2023-02-02 11:45:00+05:30,2023-01-31,2023-02-02 00:00:00,2023-02-09 00:00:00,50,36.94999999999999,1847.4999999999995,269.8743931904319,5.397487863808638,1577.6256068095677
1007,upper85_up,short_iron_condor,2,2023-02-23 12:33:00+05:30,2023-02-27 12:33:00+05:30,2023-02-23,2023-02-27 00:00:00,2023-03-09 00:00:00,50,-55.55000000000004,-2777.500000000002,242.56129841184918,4.851225968236983,-3020.061298411851
1022,upper85_up,short_iron_condor,2,2023-07-27 11:26:00+05:30,2023-07-31 11:26:00+05:30,2023-07-27,2023-07-31 00:00:00,2023-08-10 00:00:00,50,-28.449999999999996,-1422.4999999999998,220.44389904215586,4.408877980843117,-1642.9438990421556
1026,upper85_up,short_iron_condor,2,2023-08-31 11:30:00+05:30,2023-09-04 11:30:00+05:30,2023-08-31,2023-09-04 00:00:00,2023-09-14 00:00:00,50,-58.999999999999986,-2949.999999999999,228.98918767940305,4.579783753588061,-3178.989187679402
1028,upper85_up,short_iron_condor,2,2023-10-26 10:43:00+05:30,2023-10-30 10:43:00+05:30,2023-10-26,2023-10-30 00:00:00,2023-11-09 00:00:00,50,-50.399999999999984,-2519.999999999999,236.69023458577215,4.733804691715443,-2756.690234585771
1030,upper85_up,short_iron_condor,2,2023-12-28 12:30:00+05:30,2024-01-01 12:30:00+05:30,2023-12-28,2024-01-01 00:00:00,2024-01-11 00:00:00,50,-45.800000000000004,-2290.0,233.33978720800744,4.666795744160149,-2523.3397872080072
1033,upper85_up,short_iron_condor,2,2024-01-29 11:01:00+05:30,2024-01-31 11:01:00+05:30,2024-01-29,2024-01-31 00:00:00,2024-02-08 00:00:00,50,7.900000000000006,395.0000000000003,308.18984000667706,6.163796800133541,86.81015999332323
1034,upper85_up,short_iron_condor,2,2024-01-30 10:46:00+05:30,2024-02-01 10:46:00+05:30,2024-01-30,2024-02-01 00:00:00,2024-02-08 00:00:00,50,32.14999999999999,1607.4999999999995,287.96934907805314,5.759386981561063,1319.5306509219463
1041,upper85_up,short_iron_condor,2,2024-03-28 11:40:00+05:30,2024-04-02 11:40:00+05:30,2024-03-28,2024-04-02 00:00:00,2024-04-10 00:00:00,50,-29.349999999999994,-1467.4999999999998,226.67687231197112,4.533537446239422,-1694.1768723119708
1045,upper85_up,short_iron_condor,2,2024-04-25 10:38:00+05:30,2024-04-29 10:38:00+05:30,2024-04-25,2024-04-29 00:00:00,2024-05-09 00:00:00,25,-36.349999999999994,-908.7499999999999,213.38970155436192,8.535588062174476,-1122.1397015543619
1049,upper85_up,short_iron_condor,2,2024-05-21 10:33:00+05:30,2024-05-23 10:33:00+05:30,2024-05-21,2024-05-23 00:00:00,2024-06-06 00:00:00,25,-16.89999999999999,-422.4999999999998,253.30912575414024,10.132365030165609,-675.80912575414
1052,upper85_up,short_iron_condor,2,2024-06-10 13:29:00+05:30,2024-06-12 13:29:00+05:30,2024-06-10,2024-06-12 00:00:00,2024-06-20 00:00:00,25,17.100000000000023,427.50000000000057,237.54882195418833,9.501952878167533,189.95117804581224
1054,upper85_up,short_iron_condor,2,2024-06-27 11:52:00+05:30,2024-07-01 11:52:00+05:30,2024-06-27,2024-07-01 00:00:00,2024-07-11 00:00:00,25,-39.64999999999996,-991.2499999999991,222.3482727026287,8.893930908105148,-1213.5982727026278
1056,upper85_up,short_iron_condor,2,2024-07-22 10:42:00+05:30,2024-07-24 10:42:00+05:30,2024-07-22,2024-07-24 00:00:00,2024-08-08 00:00:00,25,15.549999999999955,388.74999999999886,250.94223389748606,10.037689355899442,137.8077661025128
1057,upper85_up,short_iron_condor,2,2024-07-23 10:44:00+05:30,2024-07-25 10:44:00+05:30,2024-07-23,2024-07-25 00:00:00,2024-08-08 00:00:00,25,9.150000000000006,228.75000000000014,243.10590517356542,9.724236206942617,-14.355905173565276
1060,upper85_up,short_iron_condor,2,2024-08-29 10:28:00+05:30,2024-09-02 10:28:00+05:30,2024-08-29,2024-09-02 00:00:00,2024-09-12 00:00:00,25,-45.00000000000003,-1125.0000000000007,218.36729293763804,8.734691717505521,-1343.3672929376387
1064,upper85_up,short_iron_condor,2,2024-11-05 11:41:00+05:30,2024-11-07 11:41:00+05:30,2024-11-05,2024-11-07 00:00:00,2024-11-14 00:00:00,25,-13.199999999999989,-329.9999999999997,267.94437762669014,10.717775105067606,-597.9443776266899
1065,upper85_up,short_iron_condor,2,2024-11-28 11:38:00+05:30,2024-12-02 11:38:00+05:30,2024-11-28,2024-12-02 00:00:00,2024-12-12 00:00:00,25,-15.349999999999987,-383.74999999999966,235.95460506952975,9.43818420278119,-619.7046050695294
1067,upper85_up,short_iron_condor,2,2024-12-09 14:06:00+05:30,2024-12-11 14:06:00+05:30,2024-12-09,2024-12-11 00:00:00,2024-12-19 00:00:00,25,24.500000000000014,612.5000000000003,226.60862097604974,9.06434483904199,385.8913790239506
1071,upper85_up,short_iron_condor,2,2025-01-29 10:28:00+05:30,2025-01-31 10:28:00+05:30,2025-01-29,2025-01-31 00:00:00,2025-02-13 00:00:00,75,-10.850000000000023,-813.7500000000017,579.3681642292767,7.724908856390355,-1393.1181642292784
1072,upper85_up,short_iron_condor,2,2025-01-31 11:10:00+05:30,2025-02-03 11:10:00+05:30,2025-01-31,2025-02-03 00:00:00,2025-02-13 00:00:00,75,18.950000000000017,1421.2500000000014,471.7102958380715,6.289470611174287,949.5397041619299
1082,upper85_up,short_iron_condor,2,2025-05-12 12:19:00+05:30,2025-05-14 12:19:00+05:30,2025-05-12,2025-05-14 00:00:00,2025-05-22 00:00:00,75,17.150000000000006,1286.2500000000005,380.77919088908203,5.077055878521094,905.4708091109185
1084,upper85_up,short_iron_condor,2,2025-05-19 13:52:00+05:30,2025-05-21 13:52:00+05:30,2025-05-19,2025-05-21 00:00:00,2025-06-05 00:00:00,75,-6.700000000000003,-502.5000000000002,399.2296277357349,5.323061703143131,-901.7296277357351
1086,upper85_up,short_iron_condor,2,2025-05-26 12:37:00+05:30,2025-05-28 12:37:00+05:30,2025-05-26,2025-05-28 00:00:00,2025-06-12 00:00:00,75,-2.0000000000000284,-150.00000000000213,475.09732431034774,6.334630990804636,-625.0973243103499
1087,upper85_up,short_iron_condor,2,2025-05-27 13:51:00+05:30,2025-05-29 13:51:00+05:30,2025-05-27,2025-05-29 00:00:00,2025-06-12 00:00:00,75,24.85000000000001,1863.7500000000007,375.08234673667914,5.001097956489056,1488.6676532633214
1088,upper85_up,short_iron_condor,2,2025-05-28 10:40:00+05:30,2025-05-30 10:40:00+05:30,2025-05-28,2025-05-30 00:00:00,2025-06-12 00:00:00,75,-7.249999999999957,-543.7499999999968,445.6045134456255,5.94139351260834,-989.3545134456224
1089,upper85_up,short_iron_condor,2,2025-05-29 10:33:00+05:30,2025-06-02 10:33:00+05:30,2025-05-29,2025-06-02 00:00:00,2025-06-12 00:00:00,75,-46.05,-3453.75,373.12225607807176,4.97496341437429,-3826.8722560780716
1090,upper85_up,short_iron_condor,2,2025-06-02 10:34:00+05:30,2025-06-04 10:34:00+05:30,2025-06-02,2025-06-04 00:00:00,2025-06-12 00:00:00,75,26.59999999999998,1994.9999999999984,385.6585394248595,5.142113858998127,1609.3414605751389
1091,upper85_up,short_iron_condor,2,2025-06-03 12:35:00+05:30,2025-06-05 12:35:00+05:30,2025-06-03,2025-06-05 00:00:00,2025-06-12 00:00:00,75,4.65000000000002,348.7500000000015,399.622194141542,5.328295921887227,-50.87219414154055
1094,upper85_up,short_iron_condor,2,2025-06-09 10:31:00+05:30,2025-06-11 10:31:00+05:30,2025-06-09,2025-06-11 00:00:00,2025-06-19 00:00:00,75,28.250000000000014,2118.750000000001,304.19575772408103,4.055943436321081,1814.55424227592
1097,upper85_up,short_iron_condor,2,2025-06-26 11:43:00+05:30,2025-06-30 11:43:00+05:30,2025-06-26,2025-06-30 00:00:00,2025-07-10 00:00:00,75,-27.80000000000001,-2085.000000000001,316.06171934764075,4.214156257968543,-2401.061719347642
1100,upper85_up,short_iron_condor,2,2025-07-31 11:34:00+05:30,2025-08-04 11:34:00+05:30,2025-07-31,2025-08-04 00:00:00,2025-08-14 00:00:00,75,-34.95000000000002,-2621.2500000000014,275.1859378700789,3.6691458382677182,-2896.43593787008
1102,upper85_up,short_iron_condor,2,2025-08-28 12:59:00+05:30,2025-09-01 12:59:00+05:30,2025-08-28,2025-09-01 00:00:00,2025-09-09 00:00:00,75,-18.700000000000003,-1402.5000000000002,230.3843256876192,3.071791009168256,-1632.8843256876194
1107,upper85_up,short_iron_condor,2,2025-09-30 10:32:00+05:30,2025-10-03 10:32:00+05:30,2025-09-30,2025-10-03 00:00:00,2025-10-14 00:00:00,75,-46.39999999999999,-3479.9999999999995,271.15430111289356,3.6153906815052474,-3751.1543011128933
1111,upper85_up,short_iron_condor,2,2025-10-28 10:35:00+05:30,2025-10-30 10:35:00+05:30,2025-10-28,2025-10-30 00:00:00,2025-11-11 00:00:00,75,-24.650000000000013,-1848.750000000001,275.6853614098562,3.675804818798083,-2124.4353614098573
1115,upper85_up,short_iron_condor,2,2025-11-25 11:58:00+05:30,2025-11-27 11:58:00+05:30,2025-11-25,2025-11-27 00:00:00,2025-12-09 00:00:00,75,-54.25000000000003,-4068.7500000000023,293.7661309201719,3.9168817456022924,-4362.516130920174
1119,upper85_up,short_iron_condor,2,2026-01-27 12:10:00+05:30,2026-01-29 12:10:00+05:30,2026-01-27,2026-01-29 00:00:00,2026-02-10 00:00:00,65,-27.199999999999974,-1767.9999999999984,321.4215655558709,4.944947162398014,-2089.421565555869
1124,upper85_up,short_iron_condor,2,2026-03-04 12:57:00+05:30,2026-03-06 12:57:00+05:30,2026-03-04,2026-03-06 00:00:00,2026-03-17 00:00:00,65,0.7499999999999716,48.74999999999815,615.8252295503635,9.474234300774823,-567.0752295503653
1125,upper85_up,short_iron_condor,2,2026-03-06 13:32:00+05:30,2026-03-10 13:32:00+05:30,2026-03-06,2026-03-10 00:00:00,2026-03-17 00:00:00,65,-13.5,-877.5,468.4278238845602,7.206581905916311,-1345.9278238845602
1132,upper85_up,short_iron_condor,2,2026-03-27 10:27:00+05:30,2026-04-01 10:27:00+05:30,2026-03-27,2026-04-01 00:00:00,2026-04-13 00:00:00,65,-0.6500000000000625,-42.250000000004064,804.99503797695,12.384539045799231,-847.2450379769541
1133,upper85_up,short_iron_condor,2,2026-03-30 10:39:00+05:30,2026-04-02 10:39:00+05:30,2026-03-30,2026-04-02 00:00:00,2026-04-13 00:00:00,65,-20.299999999999983,-1319.4999999999989,636.7958254446329,9.796858852994353,-1956.2958254446316
1140,upper85_up,short_iron_condor,2,2026-04-27 14:09:00+05:30,2026-04-29 14:09:00+05:30,2026-04-27,2026-04-29 00:00:00,2026-05-12 00:00:00,65,-17.849999999999994,-1160.2499999999995,377.96972691300516,5.814918875584695,-1538.2197269130047
1141,upper85_up,short_iron_condor,2,2026-04-28 10:28:00+05:30,2026-04-30 10:28:00+05:30,2026-04-28,2026-04-30 00:00:00,2026-05-12 00:00:00,65,-53.949999999999996,-3506.7499999999995,391.48926717644946,6.022911802714607,-3898.239267176449
