trade_id,trade_date,signal_ts,entry_ts,exit_ts,entry_time,execution_entry_time,signal_vrp_var_act365,vrp_tod_percentile,next_short_iron_condor__pnl_points,next_short_iron_condor__return_on_max_loss,next_long_iron_condor__pnl_points,next_long_iron_condor__return_on_max_loss,leg,entry_offset,option_type,short_weight,strike,entry_close,entry_volume,entry_open_interest,entry_india_vix,entry_minutes_to_expiry,entry_dte,lot_size,entry_spot,entry_atm_iv,actual_expiry_date,span_join_status,span_enrichment_status,span_time_slot,span_date,span_source_status,span_timing_source,span_timing_confidence,span_reference_ts_ist,span_bod_open_time_assumption,span_slot_publication_times_proven,span_intraday_asof_join_performed,span_price,span_s1,span_s2,span_s3,span_s4,span_s5,span_s6,span_s7,span_s8,span_s9,span_s10,span_s11,span_s12,span_s13,span_s14,span_s15,span_s16,exit_close,exit_volume,exit_open_interest,exit_india_vix,exit_minutes_to_expiry,exit_dte,exit_spot,exit_atm_iv,exit_observed_offset,entry_turnover_ratio,entry_vix_multiplier,entry_time_multiplier,entry_stale_multiplier,entry_depth_multiplier,entry_base_spread,entry_time_penalty,entry_stale_penalty,entry_depth_penalty,entry_slippage_per_unit,entry_is_executable_proxy,exit_turnover_ratio,exit_vix_multiplier,exit_time_multiplier,exit_stale_multiplier,exit_depth_multiplier,exit_base_spread,exit_time_penalty,exit_stale_penalty,exit_depth_penalty,exit_slippage_per_unit,exit_is_executable_proxy,entry_vix_fallback,exit_vix_fallback,entry_volatility_proxy,exit_volatility_proxy,entry_volatility_source,exit_volatility_source,primary_entry_side,primary_exit_side,inverse_entry_side,inverse_exit_side
687,2025-03-26,2025-03-26 13:00:00+05:30,2025-03-26 13:01:00+05:30,2025-03-26 14:01:00+05:30,13:00,13:01,0.00229072002597459,0.5258620689655172,4.45000000000001,0.12696148359486484,-4.45000000000001,-0.06851424172440353,p_m3,-3,PUT,1,23450.0,28.15,185625.0,3693075.0,13.79,20309.0,14.103472222222223,75,23614.3,0.1741062594484995,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-26,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-26 12:30:00+05:30,False,False,False,147.65,-52.05,82.82,136.49,147.65,-463.28,-360.19,147.65,147.65,-1076.3,-1050.91,147.65,147.65,-1783.85,-1781.38,71.11,-1391.64,38.8,332700.0,3808875.0,13.55,20249.0,14.061805555555555,23540.1,0.17092220232323535,-2,0.05026297861186718,0.8814740077678809,1.0024754433405227,1.0,1.0993132490593347,0.05,0.00012377216702613714,0.0,0.004977954669017216,0.055101726836043356,True,0.08734860363004729,0.8585627740806361,1.002479108132315,1.0,1.0991108950615758,0.05326626477929155,0.00013205283019238762,0.0,0.005292355053058258,0.058690672662542194,True,False,False,13.79,13.55,india_vix,india_vix,BUY,SELL,SELL,BUY
687,2025-03-26,2025-03-26 13:00:00+05:30,2025-03-26 13:01:00+05:30,2025-03-26 14:01:00+05:30,13:00,13:01,0.00229072002597459,0.5258620689655172,4.45000000000001,0.12696148359486484,-4.45000000000001,-0.06851424172440353,p_m1,-1,PUT,-1,23550.0,52.95,349350.0,5385450.0,13.79,20309.0,14.103472222222223,75,23614.3,0.1741062594484995,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-26,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-26 12:30:00+05:30,False,False,False,179.55,-53.84,86.09,161.77,179.55,-496.61,-405.17,179.55,179.55,-1128.37,-1108.55,179.55,179.55,-1841.27,-1839.52,85.67,-1411.99,70.5,574425.0,5214300.0,13.55,20249.0,14.061805555555555,23540.1,0.17092220232323535,0,0.06486921893820963,0.8814740077678809,1.0024754433405227,1.0,1.0968960252421958,0.07463180388938356,0.00018474680192917536,0.0,0.0072494263843194545,0.0820659770756322,True,0.11016337568544662,0.8585627740806361,1.002479108132315,1.0,1.0970983510056074,0.09678535224072306,0.00023994135382894577,0.0,0.009420996013865923,0.10644628960841793,True,False,False,13.79,13.55,india_vix,india_vix,SELL,BUY,BUY,SELL
687,2025-03-26,2025-03-26 13:00:00+05:30,2025-03-26 13:01:00+05:30,2025-03-26 14:01:00+05:30,13:00,13:01,0.00229072002597459,0.5258620689655172,4.45000000000001,0.12696148359486484,-4.45000000000001,-0.06851424172440353,c_p1,1,CALL,-1,23650.0,85.4,230400.0,6028875.0,13.79,20309.0,14.103472222222223,75,23614.3,0.1741062594484995,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-26,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-26 12:30:00+05:30,False,False,False,298.05,-45.48,96.59,-532.84,-450.56,212.83,292.44,-1182.23,-1162.69,296.1,298.05,-1896.31,-1893.74,298.05,298.05,-1430.96,109.1,56.05,394125.0,6398325.0,13.55,20249.0,14.061805555555555,23540.1,0.17092220232323535,2,0.03821607875166117,0.8814740077678809,1.0024754433405227,1.0,1.0961955646736743,0.12036933054113987,0.0002979674576912422,0.0,0.011607658868644094,0.1322749568674752,True,0.061598143014282174,0.8585627740806361,1.002479108132315,1.0,1.0958304885048438,0.07694778713606422,0.000190761884852661,0.0,0.007392224835229305,0.08453077385614619,True,False,False,13.79,13.55,india_vix,india_vix,SELL,BUY,BUY,SELL
687,2025-03-26,2025-03-26 13:00:00+05:30,2025-03-26 13:01:00+05:30,2025-03-26 14:01:00+05:30,13:00,13:01,0.00229072002597459,0.5258620689655172,4.45000000000001,0.12696148359486484,-4.45000000000001,-0.06851424172440353,c_p3,3,CALL,1,23750.0,45.25,178800.0,7088025.0,13.79,20309.0,14.103472222222223,75,23614.3,0.1741062594484995,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-26,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-26 12:30:00+05:30,False,False,False,238.05,-45.77,95.41,-503.26,-408.43,183.4,238.05,-1136.24,-1111.06,238.05,238.05,-1845.25,-1841.66,238.05,238.05,-1412.73,92.42,27.25,359025.0,7056600.0,13.55,20249.0,14.061805555555555,23540.1,0.17092220232323535,4,0.0252256411023323,0.8814740077678809,1.0024754433405227,1.0,1.0952085622209324,0.06377883146354307,0.00015788088361275154,0.0,0.0060873224557060485,0.07002403480286187,True,0.05087789432901194,0.8585627740806361,1.002479108132315,1.0,1.095235389294187,0.05,0.00012395540661575,0.0,0.0047735744061135205,0.05489752981272927,True,False,False,13.79,13.55,india_vix,india_vix,BUY,SELL,SELL,BUY
688,2025-03-27,2025-03-27 12:32:00+05:30,2025-03-27 12:33:00+05:30,2025-03-27 13:33:00+05:30,12:32,12:33,0.0010672746105538835,0.47942583732057414,2.7500000000000018,0.029907558455682454,-2.7500000000000018,-0.34161490683229834,p_m3,-3,PUT,1,23450.0,7.0,888675.0,8943000.0,13.49,18897.0,13.122916666666667,75,23579.55,0.10531542658843619,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-27,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-27 12:30:00+05:30,False,False,False,143.25,-48.79,81.36,139.0,143.25,-467.92,-373.45,143.25,143.25,-1091.03,-1070.62,143.25,143.25,-1802.74,-1801.09,70.14,-1398.1,2.95,734100.0,9108000.0,13.27,18837.0,13.08125,23605.75,0.09899985775391021,-3,0.09937100532584084,0.8528664606511993,1.0025662610277997,1.0,1.0938258265537217,0.05,0.0001283130513899805,0.0,0.004703330405790379,0.05483164345718036,True,0.08059946414147298,0.832088453809427,1.002570344832146,1.0,1.0937187835731261,0.05,0.00012851724160729827,0.0,0.004697983658207915,0.054826500899815216,True,False,False,13.49,13.27,india_vix,india_vix,BUY,SELL,SELL,BUY
688,2025-03-27,2025-03-27 12:32:00+05:30,2025-03-27 12:33:00+05:30,2025-03-27 13:33:00+05:30,12:32,12:33,0.0010672746105538835,0.47942583732057414,2.7500000000000018,0.029907558455682454,-2.7500000000000018,-0.34161490683229834,p_m1,-1,PUT,-1,23550.0,12.05,2383200.0,17529450.0,13.49,18897.0,13.122916666666667,75,23579.55,0.10531542658843619,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-27,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-27 12:30:00+05:30,False,False,False,176.9,-50.47,84.39,165.41,176.9,-502.1,-419.43,176.9,176.9,-1143.41,-1127.8,176.9,176.9,-1859.74,-1858.6,84.93,-1418.23,5.05,1576275.0,18331875.0,13.27,18837.0,13.08125,23605.75,0.09899985775391021,-1,0.13595405811625247,0.8528664606511993,1.0025662610277997,1.0,1.090039967612881,0.05,0.0001283130513899805,0.0,0.004513551683635507,0.05464186473502549,True,0.0859854714269287,0.832088453809427,1.002570344832146,1.0,1.089798992711299,0.05,0.00012851724160729827,0.0,0.00450149035440732,0.05463000759601462,True,False,False,13.49,13.27,india_vix,india_vix,SELL,BUY,BUY,SELL
688,2025-03-27,2025-03-27 12:32:00+05:30,2025-03-27 12:33:00+05:30,2025-03-27 13:33:00+05:30,12:32,12:33,0.0010672746105538835,0.47942583732057414,2.7500000000000018,0.029907558455682454,-2.7500000000000018,-0.34161490683229834,c_p1,1,CALL,-1,23650.0,4.9,1082775.0,17945475.0,13.49,18897.0,13.122916666666667,75,23579.55,0.10531542658843619,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-27,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-27 12:30:00+05:30,False,False,False,248.5,-42.0,94.48,-527.54,-449.79,206.25,248.5,-1179.95,-1163.02,248.5,248.5,-1895.75,-1893.78,248.5,248.5,-1430.55,102.27,5.1,3194850.0,19826250.0,13.27,18837.0,13.08125,23605.75,0.09899985775391021,1,0.06033693394368586,0.8528664606511993,1.0025662610277997,1.0,1.0899135252478473,0.05,0.0001283130513899805,0.0,0.004507213341178151,0.054635526392568134,True,0.1611424166878549,0.832088453809427,1.002570344832146,1.0,1.0893801780981023,0.05,0.00012851724160729827,0.0,0.004480495798848655,0.054609013040455956,True,False,False,13.49,13.27,india_vix,india_vix,SELL,BUY,BUY,SELL
688,2025-03-27,2025-03-27 12:32:00+05:30,2025-03-27 12:33:00+05:30,2025-03-27 13:33:00+05:30,12:32,12:33,0.0010672746105538835,0.47942583732057414,2.7500000000000018,0.029907558455682454,-2.7500000000000018,-0.34161490683229834,c_p3,3,CALL,1,23750.0,1.9,158175.0,6982875.0,13.49,18897.0,13.122916666666667,75,23579.55,0.10531542658843619,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-03-27,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-03-27 12:30:00+05:30,False,False,False,198.15,-42.17,92.8,-496.61,-406.33,176.37,198.15,-1132.42,-1110.27,198.15,198.15,-1843.47,-1840.67,198.15,198.15,-1411.95,85.94,1.9,732300.0,6530850.0,13.27,18837.0,13.08125,23605.75,0.09899985775391021,3,0.022651841447564013,0.8528664606511993,1.0025662610277997,1.0,1.09529885926997,0.05,0.0001283130513899805,0.0,0.004777171050925413,0.0549054841023154,True,0.11212933812147911,0.832088453809427,1.002570344832146,1.0,1.095705290843317,0.05,0.00012851724160729827,0.0,0.0047975643221522535,0.054926081563759555,True,False,False,13.49,13.27,india_vix,india_vix,BUY,SELL,SELL,BUY
689,2025-04-02,2025-04-02 13:29:00+05:30,2025-04-02 13:30:00+05:30,2025-04-02 14:30:00+05:30,13:29,13:30,0.0015737178577238942,0.5687022900763359,1.9999999999999964,0.04020100502512556,-1.9999999999999964,-0.039800995024875545,p_m3,-3,PUT,1,23150.0,29.3,288450.0,7076400.0,13.68,10200.0,7.083333333333333,75,23300.3,0.1417924144206812,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-04-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-02 12:30:00+05:30,False,False,False,110.5,-21.28,68.23,110.5,110.5,-471.95,-428.49,110.5,110.5,-1145.04,-1142.63,110.5,110.5,-1864.29,-1864.26,50.45,-1410.22,26.2,192600.0,6861450.0,13.55,10140.0,7.041666666666667,23301.6,0.13671861305663227,-3,0.040762246232230195,0.87094806274542,1.0034929886487076,1.0,1.0952184706700316,0.05,0.00017464943243537812,0.0,0.004777553385361469,0.05495220281779685,True,0.02806986452282469,0.8585627740806361,1.0035033076923077,1.0,1.0954050583927253,0.05,0.0001751653846153861,0.0,0.004786964583383881,0.05496212996799927,True,False,False,13.68,13.55,india_vix,india_vix,BUY,SELL,SELL,BUY
689,2025-04-02,2025-04-02 13:29:00+05:30,2025-04-02 13:30:00+05:30,2025-04-02 14:30:00+05:30,13:29,13:30,0.0015737178577238942,0.5687022900763359,1.9999999999999964,0.04020100502512556,-1.9999999999999964,-0.039800995024875545,p_m1,-1,PUT,-1,23250.0,54.35,759375.0,9474075.0,13.68,10200.0,7.083333333333333,75,23300.3,0.1417924144206812,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-04-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-02 12:30:00+05:30,False,False,False,145.8,-22.6,71.81,145.8,145.8,-515.61,-482.59,145.8,145.8,-1201.99,-1200.52,145.8,145.8,-1922.18,-1922.17,65.14,-1430.48,51.95,463200.0,10110300.0,13.55,10140.0,7.041666666666667,23301.6,0.13671861305663227,-1,0.08015293523083412,0.87094806274542,1.0034929886487076,1.0,1.0934888866991541,0.07569030750913151,0.0002643853849465805,0.0,0.007100919678243514,0.08305561257232161,True,0.04581465972180255,0.8585627740806361,1.0035033076923077,1.0,1.0931121528864245,0.07131913544546899,0.00024985287581484605,0.0,0.006663942582498111,0.07823293090378194,True,False,False,13.68,13.55,india_vix,india_vix,SELL,BUY,BUY,SELL
689,2025-04-02,2025-04-02 13:29:00+05:30,2025-04-02 13:30:00+05:30,2025-04-02 14:30:00+05:30,13:29,13:30,0.0015737178577238942,0.5687022900763359,1.9999999999999964,0.04020100502512556,-1.9999999999999964,-0.039800995024875545,c_p1,1,CALL,-1,23350.0,46.35,908100.0,7414350.0,13.68,10200.0,7.083333333333333,75,23300.3,0.1417924144206812,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-04-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-02 12:30:00+05:30,False,False,False,155.0,-14.06,80.86,-516.12,-481.08,155.0,155.0,-1200.93,-1198.64,155.0,155.0,-1920.33,-1920.28,155.0,155.0,-1429.82,70.5,40.95,589125.0,7872450.0,13.55,10140.0,7.041666666666667,23301.6,0.13671861305663227,1,0.12247869031288106,0.87094806274542,1.0034929886487076,1.0,1.0949376594658475,0.0645491398904921,0.00022546941292132805,0.0,0.0061495498000807836,0.07092415910349421,True,0.07483374618654343,0.8585627740806361,1.0035033076923077,1.0,1.0945792146088373,0.05621787481216467,0.00019694851327464735,0.0,0.005335669682416368,0.061750493007855685,True,False,False,13.68,13.55,india_vix,india_vix,SELL,BUY,BUY,SELL
689,2025-04-02,2025-04-02 13:29:00+05:30,2025-04-02 13:30:00+05:30,2025-04-02 14:30:00+05:30,13:29,13:30,0.0015737178577238942,0.5687022900763359,1.9999999999999964,0.04020100502512556,-1.9999999999999964,-0.039800995024875545,c_p3,3,CALL,1,23450.0,21.15,488475.0,5720700.0,13.68,10200.0,7.083333333333333,75,23300.3,0.1417924144206812,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID2,2025-04-02,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-02 12:30:00+05:30,False,False,False,111.5,-14.23,76.79,-474.78,-428.72,111.5,111.5,-1145.85,-1142.16,111.5,111.5,-1863.88,-1863.78,111.5,111.5,-1410.05,55.31,18.45,275250.0,6015825.0,13.55,10140.0,7.041666666666667,23301.6,0.13671861305663227,3,0.08538726285467463,0.87094806274542,1.0034929886487076,1.0,1.096519950115138,0.05,0.00017464943243537812,0.0,0.004842854660263199,0.05501750409269858,True,0.04575431536749899,0.8585627740806361,1.0035033076923077,1.0,1.0962089183064117,0.05,0.0001751653846153861,0.0,0.0048272983874991585,0.05500246377211455,True,False,False,13.68,13.55,india_vix,india_vix,BUY,SELL,SELL,BUY
690,2025-04-03,2025-04-03 12:21:00+05:30,2025-04-03 12:22:00+05:30,2025-04-03 13:22:00+05:30,12:21,12:22,0.0011382015941196755,0.48427073403241183,3.0,0.031914893617021274,-3.0,-0.5,p_m3,-3,PUT,1,23100.0,2.8,719100.0,13244550.0,13.49,8828.0,6.1305555555555555,75,23274.1,0.08686380482534457,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-03 11:00:00+05:30,False,False,False,79.65,-14.06,62.04,79.65,79.65,-446.4,-406.23,79.65,79.65,-1122.7,-1121.14,79.65,79.65,-1843.1,-1843.1,38.85,-1403.14,2.55,649425.0,13183200.0,13.51,8768.0,6.088888888888889,23256.2,0.0696932838609376,-3,0.05429402627540941,0.8528664606511993,1.003754620939963,1.0,1.0915789460906857,0.05,0.0001877310469981519,0.0,0.004596139515966879,0.054783870562965034,True,0.04926155643079401,0.854763827203922,1.003767445596251,1.0,1.0916048809445902,0.05,0.00018837227981255422,0.0,0.004597499867494997,0.054785872147307554,True,False,False,13.49,13.51,india_vix,india_vix,BUY,SELL,SELL,BUY
690,2025-04-03,2025-04-03 12:21:00+05:30,2025-04-03 12:22:00+05:30,2025-04-03 13:22:00+05:30,12:21,12:22,0.0011382015941196755,0.48427073403241183,3.0,0.031914893617021274,-3.0,-0.5,p_m1,-1,PUT,-1,23200.0,4.9,928425.0,39687150.0,13.49,8828.0,6.1305555555555555,75,23274.1,0.08686380482534457,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-03 11:00:00+05:30,False,False,False,111.3,-15.45,68.26,111.3,111.3,-494.8,-465.1,111.3,111.3,-1184.71,-1183.82,111.3,111.3,-1905.78,-1905.78,51.88,-1425.08,4.25,1178550.0,41226000.0,13.51,8768.0,6.088888888888889,23256.2,0.0696932838609376,-1,0.023393591543016026,0.8528664606511993,1.003754620939963,1.0,1.0858348089485628,0.05,0.0001877310469981519,0.0,0.004307854305980942,0.054495585352979097,True,0.028587541149091806,0.854763827203922,1.003767445596251,1.0,1.085648588392331,0.05,0.00018837227981255422,0.0,0.004298563239474744,0.0544869355192873,True,False,False,13.49,13.51,india_vix,india_vix,SELL,BUY,BUY,SELL
690,2025-04-03,2025-04-03 12:21:00+05:30,2025-04-03 12:22:00+05:30,2025-04-03 13:22:00+05:30,12:21,12:22,0.0011382015941196755,0.48427073403241183,3.0,0.031914893617021274,-3.0,-0.5,c_p1,1,CALL,-1,23300.0,5.5,3039300.0,49528725.0,13.49,8828.0,6.1305555555555555,75,23274.1,0.08686380482534457,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-03 11:00:00+05:30,False,False,False,159.45,-7.32,79.61,-542.76,-521.17,159.45,159.45,-1242.49,-1241.72,159.45,159.45,-1963.69,-1963.68,159.45,159.45,-1445.35,74.96,2.45,2378775.0,46953825.0,13.51,8768.0,6.088888888888889,23256.2,0.0696932838609376,1,0.06136438881953071,0.8528664606511993,1.003754620939963,1.0,1.084761633796144,0.05,0.0001877310469981519,0.0,0.004253994080065028,0.05444172512706318,True,0.0506620056904415,0.854763827203922,1.003767445596251,1.0,1.0850178097609835,0.05,0.00018837227981255422,0.0,0.004266905486698523,0.05445527776651108,True,False,False,13.49,13.51,india_vix,india_vix,SELL,BUY,BUY,SELL
690,2025-04-03,2025-04-03 12:21:00+05:30,2025-04-03 12:22:00+05:30,2025-04-03 13:22:00+05:30,12:21,12:22,0.0011382015941196755,0.48427073403241183,3.0,0.031914893617021274,-3.0,-0.5,c_p3,3,CALL,1,23400.0,1.6,1375125.0,12581175.0,13.49,8828.0,6.1305555555555555,75,23274.1,0.08686380482534457,2025-04-09,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-03,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-03 11:00:00+05:30,False,False,False,110.45,-7.88,77.37,-500.99,-470.42,110.45,110.45,-1190.45,-1189.07,110.45,110.45,-1911.05,-1911.03,110.45,110.45,-1426.92,58.42,1.15,424575.0,10135875.0,13.51,8768.0,6.088888888888889,23256.2,0.0696932838609376,3,0.1093001957845594,0.8528664606511993,1.003754620939963,1.0,1.0918667990769844,0.05,0.0001877310469981519,0.0,0.004610586204224311,0.054798317251222466,True,0.04188833801834198,0.854763827203922,1.003767445596251,1.0,1.0930975703864287,0.05,0.00018837227981255422,0.0,0.004672415520900142,0.0548607878007127,True,False,False,13.49,13.51,india_vix,india_vix,BUY,SELL,SELL,BUY
691,2025-04-07,2025-04-07 11:51:00+05:30,2025-04-07 11:52:00+05:30,2025-04-07 12:52:00+05:30,11:51,11:52,0.04555964761333478,0.9410085632730733,-2.5500000000000114,-0.20078740157480332,2.5500000000000114,0.029209621993127294,p_m3,-3,PUT,1,21850.0,229.15,48075.0,866100.0,21.61,14618.0,10.151388888888889,75,21990.25,0.42893956159053426,2025-04-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-07 11:00:00+05:30,False,False,False,317.95,-32.89,71.86,132.05,170.22,-431.65,-360.58,170.05,175.04,-1028.62,-1016.85,174.76,175.09,-1698.63,-1698.01,61.28,-1309.87,311.8,160575.0,1160775.0,22.74,14558.0,10.109722222222222,21898.35,0.4949950009011933,-1,0.05550738308811559,1.7292001388781737,1.0029177849603959,1.0,1.1098477701870917,0.6335976927064697,0.001848701818720433,0.0,0.06980236951201912,0.7052487640372093,True,0.1383341833394212,1.8665894288782412,1.0029237915233176,1.0,1.1075442243064222,0.9306221316948527,0.002720945100061156,0.0,0.10037565720567854,1.0337187340005924,True,False,False,21.61,22.74,india_vix,india_vix,BUY,SELL,SELL,BUY
691,2025-04-07,2025-04-07 11:51:00+05:30,2025-04-07 11:52:00+05:30,2025-04-07 12:52:00+05:30,11:51,11:52,0.04555964761333478,0.9410085632730733,-2.5500000000000114,-0.20078740157480332,2.5500000000000114,0.029209621993127294,p_m1,-1,PUT,-1,21950.0,263.95,120750.0,1430325.0,21.61,14618.0,10.151388888888889,75,21990.25,0.42893956159053426,2025-04-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-07 11:00:00+05:30,False,False,False,353.55,-34.28,74.82,160.66,208.91,-468.16,-408.24,210.18,217.43,-1082.44,-1074.05,217.0,217.53,-1755.78,-1755.39,76.14,-1329.95,352.8,113400.0,1057950.0,22.74,14558.0,10.109722222222222,21898.35,0.4949950009011933,1,0.0844213137424615,1.7292001388781737,1.0029177849603959,1.0,1.1059597999070505,0.7298193802743733,0.0021294560115699968,0.0,0.07755715223505699,0.8095059885210003,True,0.10718832913811699,1.8665894288782412,1.0029237915233176,1.0,1.108263323721283,1.0529938680626814,0.0030787345455469683,0.0,0.11433393004935244,1.1704065326575808,True,False,False,21.61,22.74,india_vix,india_vix,SELL,BUY,BUY,SELL
691,2025-04-07,2025-04-07 11:51:00+05:30,2025-04-07 11:52:00+05:30,2025-04-07 12:52:00+05:30,11:51,11:52,0.04555964761333478,0.9410085632730733,-2.5500000000000114,-0.20078740157480332,2.5500000000000114,0.029209621993127294,c_p1,1,CALL,-1,22050.0,265.25,57525.0,1194675.0,21.61,14618.0,10.151388888888889,75,21990.25,0.42893956159053426,2025-04-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-07 11:00:00+05:30,False,False,False,382.85,-26.58,83.51,-480.92,-421.54,187.68,236.87,-1098.94,-1088.62,240.37,246.26,-1770.73,-1769.89,246.09,246.33,-1335.03,86.21,243.0,39525.0,1046850.0,22.74,14558.0,10.109722222222222,21898.35,0.4949950009011933,3,0.04815113051572142,1.7292001388781737,1.0029177849603959,1.0,1.107322991405417,0.7334138686030595,0.002139943955555723,0.0,0.07894183550345002,0.8144956480620652,True,0.03775608945303582,1.8665894288782412,1.0029237915233176,1.0,1.108345703995734,0.7252763887166427,0.0021205569573921057,0.0,0.0788103341634,0.8062072798374348,True,False,False,21.61,22.74,india_vix,india_vix,SELL,BUY,BUY,SELL
691,2025-04-07,2025-04-07 11:51:00+05:30,2025-04-07 11:52:00+05:30,2025-04-07 12:52:00+05:30,11:51,11:52,0.04555964761333478,0.9410085632730733,-2.5500000000000114,-0.20078740157480332,2.5500000000000114,0.029209621993127294,c_p3,3,CALL,1,22150.0,212.75,51225.0,713025.0,21.61,14618.0,10.151388888888889,75,21990.25,0.42893956159053426,2025-04-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-07,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-07 11:00:00+05:30,False,False,False,329.2,-26.64,81.04,-447.01,-375.92,156.48,195.87,-1048.44,-1034.06,197.23,201.28,-1716.39,-1715.07,201.17,201.31,-1315.84,70.46,194.15,48300.0,902700.0,22.74,14558.0,10.109722222222222,21898.35,0.4949950009011933,5,0.07184170002215907,1.7292001388781737,1.0029177849603959,1.0,1.1114329272460237,0.588251839944584,0.0017163923715154406,0.0,0.06574188710914508,0.6557101194252445,True,0.05350608894861089,1.8665894288782412,1.0029237915233176,1.0,1.1095162209912135,0.5794749418491202,0.001694263922953354,0.0,0.06364745517262249,0.644816660944696,True,False,False,21.61,22.74,india_vix,india_vix,BUY,SELL,SELL,BUY
692,2025-04-09,2025-04-09 11:42:00+05:30,2025-04-09 11:43:00+05:30,2025-04-09 12:43:00+05:30,11:42,11:43,0.008419090936683547,0.7264957264957265,8.849999999999998,0.10932674490426188,-8.849999999999998,-0.46456692913385805,p_m3,-3,PUT,1,22300.0,6.1,903150.0,17786400.0,20.8,11747.0,8.157638888888888,75,22425.95,0.17614137038726216,2025-04-17,matched,ACCEPTED_WITH_SOURCE_GAPS,ID1,2025-04-09,AVAILABLE_CANONICAL,official_reference_schedule,reference_only,2025-04-09 11:00:00+05:30,False,False,False,236.0,-25.07,70.64,140.24,169.14,-460.56,-410.37,169.55,171.91,-1097.65,-1093.13,171.84,171.92,-1787.4,-1787.3,60.17,-1354.46,2.8,408975.0,16507125.0,21.17,11687.0,8.115972222222222,22435.75,0.16774203225346174,-3,0.050777557528361134,1.6328944535077263,1.0032548709618496,1.0,1.0899614814762995,0.05,0.00016274354809248104,0.0,0.004512714724502084,0.05467545827259457,True,0.02477566355281955,1.6766576640359152,1.0032632153721293,1.0,1.0903655240476933,0.05,0.00016316076860646567,0.0,0.004533020310743811,0.05469618107935028,True,False,False,20.8,21.17,india_vix,india_vix,BUY,SELL,SELL,BUY
