structure,lots,trades,mean_gross,mean_net,median_net,net_win_rate,mean_cost,mean_impact,mean_margin,mean_max_loss,selected_capacity_cap
long_put_butterfly,80,72,17873.611111111117,-6934.231999165789,1654.1413619580471,0.5138888888888888,24807.843110276906,16060.643751002815,3692730.325945599,325720.8333333333,False
long_put_butterfly,81,72,18097.03125000001,-7202.139164877441,1588.3635802374083,0.5138888888888888,25299.170414877448,16444.445453061548,3738889.455019919,329792.34375,False
long_put_butterfly,82,72,18320.451388888898,-7474.453715141692,1520.4874830507042,0.5138888888888888,25794.90510403059,16832.655541049273,3785048.5840942394,333863.8541666667,False
long_put_butterfly,83,72,18543.87152777779,-7751.173600924187,1450.5145043638713,0.5138888888888888,26295.04512870197,17225.272021286884,3831207.7131685596,337935.3645833333,False
long_put_butterfly,84,72,18767.29166666667,-8032.296852544034,1378.4460520517687,0.5138888888888888,26799.58851921071,17622.292936359612,3877366.8422428793,342006.875,False
long_put_butterfly,85,72,18990.711805555566,-8317.517611702586,1304.2835086798723,0.5138888888888888,27308.22941725815,18023.41256439289,3923525.9713171995,346078.3854166667,False
long_put_butterfly,86,72,19214.131944444453,-8607.132600790042,1228.0282322535995,0.5138888888888888,27821.264545234495,18428.927492923147,3969685.1003915197,350149.8958333333,False
long_put_butterfly,87,72,19437.552083333343,-8901.140026804576,1149.6815569369073,0.5138888888888888,28338.692110137916,18838.835898152473,4015844.22946584,354221.40625,False
long_put_butterfly,88,72,19660.972222222234,-9199.538095086837,1069.2447937418228,0.5138888888888888,28860.51031730907,19253.135987922342,4062003.358540159,358292.9166666667,False
long_put_butterfly,89,72,19884.39236111112,-9502.325018426933,986.7192311903582,0.5138888888888888,29386.71737953805,19671.826000809313,4108162.4876144794,362364.4270833333,False
long_put_butterfly,90,72,20107.81250000001,-9809.499065663429,902.106135950241,0.5138888888888888,29917.31156566344,20094.904205256473,4154321.6166887996,366435.9375,False
long_put_butterfly,91,72,20331.232638888898,-10121.058534660217,815.4067534457545,0.5,30452.291173549118,20522.368898738852,4200480.745763119,370507.4479166667,False
long_put_butterfly,92,72,20554.65277777779,-10437.001751504411,726.6223084449703,0.5,30991.654529282197,20954.21840696116,4246639.8748374395,374578.9583333333,False
long_put_butterfly,93,72,20778.072916666675,-10757.327069734934,635.7540056244625,0.5,31535.399986401615,21390.45108308618,4292799.00391176,378650.46875,False
long_put_butterfly,94,72,21001.493055555566,-11082.032869600318,542.803030112681,0.5,32083.525925155885,21831.0653069924,4338958.13298608,382721.9791666667,False
long_put_butterfly,95,72,21224.913194444453,-11411.117557344269,447.77054801293525,0.5,32636.030751788723,22276.059484559446,4385117.2620604,386793.4895833333,False
long_put_butterfly,96,72,21448.333333333343,-11744.468073510216,350.6577069070445,0.5,33192.80140684356,22725.32060616914,4431276.391134719,390865.0,False
long_put_butterfly,97,72,21671.753472222234,-12082.1926339351,251.46563634046288,0.5,33753.94610615733,23178.95683788853,4477435.52020904,394936.5104166667,False
long_put_butterfly,98,72,21895.17361111112,-12424.289727798407,150.19544828984363,0.5,34319.463338909525,23636.96666854585,4523594.64928336,399008.0208333333,False
long_put_butterfly,99,72,22118.59375000001,-12770.631213547551,51.40778103442062,0.5,34889.22496354756,24099.22201326625,4569753.77835768,403079.53125,False
long_put_butterfly,100,72,22342.013888888898,-13121.340372665733,-49.3871573042652,0.5,35463.35426155463,24565.846097027643,4615912.907431999,407151.0416666667,False
short_iron_condor,1,72,147.41319444444443,-95.1945625770138,-33.90601918370679,0.4444444444444444,242.60775702145824,0.0,43865.95407297848,3478.1944444444443,False
short_iron_condor,2,72,294.82638888888886,-5.313864928606419,116.33593438527676,0.5416666666666666,300.14025381749525,3.725637132361032,87731.90814595696,6956.388888888889,False
short_iron_condor,3,72,442.23958333333326,82.73491633061275,264.26143410289427,0.5555555555555556,359.5046670027205,9.283630848085487,131597.86221893542,10434.583333333334,False
short_iron_condor,4,72,589.6527777777777,168.73606158234932,409.6043014099838,0.5833333333333334,420.9167161954284,16.889752867084603,175463.8162919139,13912.777777777777,False
short_iron_condor,5,72,737.0659722222222,252.75062815843876,552.4398755489505,0.5972222222222222,484.3153440637834,26.482931110668964,219329.7703648924,17390.972222222223,False
short_iron_condor,6,72,884.4791666666665,334.82344766258836,692.823474676641,0.5972222222222222,549.6557190040782,38.01832314719142,263195.72443787084,20869.166666666668,False
short_iron_condor,7,72,1031.8923611111109,414.987908214905,830.7962967229123,0.5972222222222222,616.904452896206,51.46253279248935,307061.67851084936,24347.36111111111,False
