date,signals,lots,gross_pnl_rupees,total_cost_rupees,net_pnl_rupees,turnover_rupees,maximum_margin_rupees,equity_rupees,peak_equity_rupees,drawdown_rupees,drawdown_pct,daily_return
2023-06-09,0,0,0.0,0.0,0.0,0.0,0.0,1052361.430546577,1056008.5491581652,-3647.118611588143,-0.0034536828461242397,0.0
2023-06-12,0,0,0.0,0.0,0.0,0.0,0.0,1052361.430546577,1056008.5491581652,-3647.118611588143,-0.0034536828461242397,0.0
2023-06-13,0,0,0.0,0.0,0.0,0.0,0.0,1052361.430546577,1056008.5491581652,-3647.118611588143,-0.0034536828461242397,0.0
2023-06-14,0,0,0.0,0.0,0.0,0.0,0.0,1052361.430546577,1056008.5491581652,-3647.118611588143,-0.0034536828461242397,0.0
2023-06-15,1,8,3159.999999999998,423.1079038863329,2736.892096113665,42561.13839515216,362092.6653508403,1055098.3226426907,1056008.5491581652,-910.2265154744964,-0.0008619499493637273,0.0026007149413411756
2023-06-16,0,0,0.0,0.0,0.0,0.0,0.0,1055098.3226426907,1056008.5491581652,-910.2265154744964,-0.0008619499493637273,0.0
2023-06-19,0,0,0.0,0.0,0.0,0.0,0.0,1055098.3226426907,1056008.5491581652,-910.2265154744964,-0.0008619499493637273,0.0
2023-06-20,0,0,0.0,0.0,0.0,0.0,0.0,1055098.3226426907,1056008.5491581652,-910.2265154744964,-0.0008619499493637273,0.0
2023-06-21,0,0,0.0,0.0,0.0,0.0,0.0,1055098.3226426907,1056008.5491581652,-910.2265154744964,-0.0008619499493637273,0.0
2023-06-22,1,8,3160.0000000000014,424.8205519968781,2735.179448003123,46159.547328534565,366692.60195573285,1057833.502090694,1057833.502090694,0.0,0.0,0.002592345556149178
2023-06-23,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-06-26,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-06-27,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-06-28,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-06-29,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-06-30,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-03,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-04,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-05,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-06,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-07,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-10,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-11,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-12,0,0,0.0,0.0,0.0,0.0,0.0,1057833.502090694,1057833.502090694,0.0,0.0,0.0
2023-07-13,1,7,1032.500000000001,397.2597063648527,635.240293635148,46462.297149017984,327368.8239071281,1058468.742384329,1058468.742384329,0.0,0.0,0.0006005106591724374
2023-07-14,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-17,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-18,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-19,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-20,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-21,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-24,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-25,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-26,0,0,0.0,0.0,0.0,0.0,0.0,1058468.742384329,1058468.742384329,0.0,0.0,0.0
2023-07-27,1,7,892.4999999999999,410.1323520271476,482.3676479728523,65747.39354164383,334816.0524631737,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0004557221471521711
2023-07-28,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-07-31,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-01,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-02,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-03,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-04,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-07,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-08,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-09,0,0,0.0,0.0,0.0,0.0,0.0,1058951.1100323019,1058951.1100323019,0.0,0.0,0.0
2023-08-10,1,7,1574.999999999999,388.5250457849303,1186.474954215069,36749.44361144958,326773.1792433869,1060137.584986517,1060137.584986517,0.0,0.0,0.0011204246758653724
2023-08-11,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-14,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-15,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-16,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-17,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-18,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-21,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-22,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-23,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-24,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-25,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-28,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-29,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-30,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-08-31,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-01,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-04,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-05,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-06,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-07,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-08,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-11,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-12,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-13,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-14,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-15,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-18,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-19,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-20,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-21,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-22,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-25,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-26,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-27,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-28,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-09-29,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-02,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-03,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-04,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-05,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-06,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-09,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-10,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-11,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-12,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-13,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-16,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-17,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-18,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-19,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-20,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-23,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-24,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-25,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-26,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-27,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-30,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-10-31,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-01,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-02,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-03,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-06,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-07,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-08,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-09,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-10,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-13,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-14,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-15,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-16,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-17,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-20,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-21,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-22,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-23,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-24,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-27,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-28,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-29,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-11-30,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-01,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-04,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-05,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-06,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-07,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-08,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-11,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-12,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-13,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-14,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-15,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-18,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-19,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-20,0,0,0.0,0.0,0.0,0.0,0.0,1060137.584986517,1060137.584986517,0.0,0.0,0.0
2023-12-21,1,7,5477.5,418.5565226842242,5058.943477315775,54545.47833351495,358609.020963383,1065196.5284638328,1065196.5284638328,0.0,0.0,0.0047719687981633285
2023-12-22,0,0,0.0,0.0,0.0,0.0,0.0,1065196.5284638328,1065196.5284638328,0.0,0.0,0.0
2023-12-25,0,0,0.0,0.0,0.0,0.0,0.0,1065196.5284638328,1065196.5284638328,0.0,0.0,0.0
2023-12-26,0,0,0.0,0.0,0.0,0.0,0.0,1065196.5284638328,1065196.5284638328,0.0,0.0,0.0
2023-12-27,0,0,0.0,0.0,0.0,0.0,0.0,1065196.5284638328,1065196.5284638328,0.0,0.0,0.0
2023-12-28,1,7,6055.0,416.27211313510986,5638.72788686489,47128.621119479954,366034.66865605896,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0052936033268871086
2023-12-29,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-01,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-02,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-03,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-04,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-05,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-08,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-09,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-10,0,0,0.0,0.0,0.0,0.0,0.0,1070835.2563506975,1070835.2563506975,0.0,0.0,0.0
2024-01-11,1,7,-1697.4999999999995,387.3128412152107,-2084.81284121521,32386.44549839864,356259.9229403439,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,-0.0019469034371543126
2024-01-12,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-15,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-16,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-17,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-18,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-19,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-22,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-23,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-24,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-25,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-26,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-29,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-30,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-01-31,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-01,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-02,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-05,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-06,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-07,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-08,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-09,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-12,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-13,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-14,0,0,0.0,0.0,0.0,0.0,0.0,1068750.4435094823,1070835.2563506975,-2084.812841215171,-0.0019469034371543126,0.0
2024-02-15,1,7,2712.5000000000014,426.0018465166678,2286.4981534833337,50216.16677406376,362475.8547535316,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0021394125891309734
2024-02-16,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-19,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-20,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-21,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-22,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-23,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-26,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-27,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-28,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-02-29,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-03-01,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-03-04,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-03-05,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-03-06,0,0,0.0,0.0,0.0,0.0,0.0,1071036.9416629658,1071036.9416629658,0.0,0.0,0.0
2024-03-07,1,7,7665.0,378.6491962357151,7286.350803764285,22189.44862753993,369992.5578272836,1078323.2924667299,1078323.2924667299,0.0,0.0,0.006803080753172486
2024-03-08,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-11,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-12,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-13,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-14,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-15,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-18,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-19,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-20,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-21,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-22,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-25,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-26,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-27,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-28,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-03-29,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-01,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-02,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-03,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-04,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-05,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-08,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-09,0,0,0.0,0.0,0.0,0.0,0.0,1078323.2924667299,1078323.2924667299,0.0,0.0,0.0
2024-04-10,1,7,6562.5,387.927494140376,6174.572505859624,33301.79157901853,372070.8248473152,1084497.8649725895,1084497.8649725895,0.0,0.0,0.005726086554000753
2024-04-11,0,0,0.0,0.0,0.0,0.0,0.0,1084497.8649725895,1084497.8649725895,0.0,0.0,0.0
